query,source,author,title,description,url,publishedAt,content,similarity,publishedAt_dt,is_clickbait_candidate,is_clickbait_bottom5pct
India,Slashdot.org,feedfeeder,pakistan floods: hundreds killed within days in rain-related incidents - bbc,Pakistan floods: Hundreds killed within days in rain-related incidentsBBC Cloudbursts are causing chaos in parts of India and Pakistan. Here’s what they areAP News Pakistan defends flood response after over 270 people killed in northwestern districtNPR Pakist…,https://slashdot.org/firehose.pl?op=view&amp;id=178737246,2025-08-18T16:14:22Z,"""there is nothing new under the sun, but there are lots of old things we don't know yet."" -ambrose bierce",-0.028497174,2025-08-18 16:14:22+00:00,True,True
India,Forbes,"Megan Poinski, Forbes Staff, 
 Megan Poinski, Forbes Staff
 https://www.forbes.com/sites/meganpoinski/",why moving away from dei reinforces the proverbial glass ceiling,"Also in the Forbes CEO newsletter: Consumers unmoved by ‘Made In The USA,’ big bets on UnitedHeath Group boost markets, Ford reinvents the assembly line.",https://www.forbes.com/sites/meganpoinski/2025/08/18/why-moving-away-from-dei-reinforces-the-proverbial-glass-ceiling/,2025-08-18T16:13:50Z,"as tariffs begin to take hold, many companies are trying to shift their supply chains so they can have more products made in the u.s. while this could be beneficial from a tariff reduction standpoint… [+17217 chars]",0.06630605,2025-08-18 16:13:50+00:00,True,True
India,The Times of India,ET Online,"ca foundation, intermediate & final september exams: admit cards available now on icai portal, step-by-step download guide","The Institute of Chartered Accountants of India has issued admit cards. These are for the September 2025 CA exams. Students can download hall tickets from the ICAI Self Service Portal. This includes Foundation, Intermediate, and Final course candidates. The a…",https://economictimes.indiatimes.com/news/new-updates/ca-foundation-intermediate-final-september-exams-admit-cards-available-now-on-icai-portal-step-by-step-download-guide/articleshow/123368534.cms,2025-08-18T16:08:23Z,"investment ideas grow your wealth with stock ideas &amp; sectoral trends. stock reports plus buy low &amp; sell high with access to stock score, upside potential &amp; more. bigbull portfolio g… [+439 chars]",0.05312598,2025-08-18 16:08:23+00:00,True,True
India,First Showing,Alex Billington,official trailer for joe wright's 'mussolini: son of the century' series,"""A time always comes when a lost populace turns to simple ideas."" Yep - and this is happening again today in America. Mubi has debuted the full official trailer for the series titled Mussolini: Son of the Century in English, originally listed as M. Son of the…",https://www.firstshowing.net/2025/official-trailer-for-joe-wrights-mussolini-son-of-the-century-series/,2025-08-18T15:52:04Z,"by alex billingtonaugust 18, 2025source:youtube ""a time always comes when a lost populace turns to simple ideas."" yep - and this is happening again today in america. mubi has debuted the full offici… [+2760 chars]",0.24485317,2025-08-18 15:52:04+00:00,True,False
India,BusinessLine,BL Chennai Bureau,aptiv opens new technical centre in chennai,"Aptiv PLC opens new Technical Centre in Chennai to accelerate AI/ML innovation for safer, greener future.",https://www.thehindubusinessline.com/info-tech/aptiv-opens-new-technical-centre-in-chennai/article69948177.ece,2025-08-18T15:40:42Z,"javed khan, executive vice president and president of software, advanced safety and user experience (as&amp;ux) at aptiv, and r. velusamy, president, automotive business (designate), mahindra &amp; m… [+1825 chars]",0.27825877,2025-08-18 15:40:42+00:00,True,False
India,Biztoc.com,bloomberg.com,"china, india seek better ties as us policies add to uncertainty",,https://biztoc.com/x/c4036ff9fd665084,2025-08-18T15:29:49Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;why are novo nordisk shares rising today? { window.open(this.href, '_blank'); }, 200); return false;""&gt;what impact will msnbc's rebran… [+748 chars]",0.08060146,2025-08-18 15:29:49+00:00,True,True
India,BusinessLine,,letters to editor,Letters to Editor,https://www.thehindubusinessline.com/opinion/letters-to-editor/article69948462.ece,2025-08-18T15:29:34Z,"the editorial wrong sir (august 18) has rightly affirmed that election commission of india (eci) is not the appropriate authority for adjudicating the citizenship status of a person, but it is in the… [+2709 chars]",0.107215635,2025-08-18 15:29:34+00:00,True,True
India,BusinessLine,Sanjana B,"retail’s future hinges on tech agility, says sap’s andré bechtold","Retail industry adapts to macroeconomic shifts through technical flexibility, with SAP leading innovation in global enterprise IT spending.",https://www.thehindubusinessline.com/info-tech/retails-future-hinges-on-tech-agility-says-saps-andr%C3%A9-bechtold/article69934122.ece,2025-08-18T15:28:56Z,the retail industry is often the first to feel the impact of macroeconomic shifts -- from pandemic-driven store closures to supply chain disruptions -- and has had to adapt rapidly in recent years. a… [+2909 chars],0.3935215,2025-08-18 15:28:56+00:00,True,False
India,GlobeNewswire,Roadzen Inc.,roadzen addresses inaccurate reporting of analyst expectations in q1 fy2026 results,"Recent media reports, originating from an AI-generated article on The Motley Fool and widely syndicated, misstated Roadzen’s analyst expectations as over $21 million in Q1 revenue, implying a revenue miss of more than 50%. Roadzen clarifies that these figures…",https://www.globenewswire.com/news-release/2025/08/18/3135162/0/en/Roadzen-Addresses-Inaccurate-Reporting-of-Analyst-Expectations-in-Q1-FY2026-Results.html,2025-08-18T15:28:00Z,"new york, aug. 18, 2025 (globe newswire) -- roadzen inc. (nasdaq: rdzn) (""roadzen"" or the ""company), a global leader in ai at the convergence of insurance and mobility, today clarified its fiscal fir… [+5265 chars]",0.4328239,2025-08-18 15:28:00+00:00,True,False
India,The Times of India,Riya Sharma,ahead of market: 10 things that will decide stock market action on tuesday,"Indian markets closed higher on Monday as easing concerns over Russian oil supplies and optimism about GST reforms lifted sentiment. Sensex gained 676 points, while Nifty rose 246 points, with autos leading sectoral strength.",https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-market-action-on-tuesday/articleshow/123367997.cms,2025-08-18T15:22:38Z,"the indian market ended in the green on monday, lifted by easing concerns over russian oil supplies following a meeting between the u.s. and russian presidents, alongside optimism over the indian gov… [+4767 chars]",0.3176478,2025-08-18 15:22:38+00:00,True,False
India,The Times of India,NYT News Service,trump is pushing india back toward china,Washington and New Delhi relations face challenges. This situation creates an opportunity for Beijing and New Delhi to improve ties. Xi Jinping and Narendra Modi met to discuss easing trade barriers. Both countries ease travel restrictions and discuss reopeni…,https://economictimes.indiatimes.com/news/india/trump-is-pushing-india-back-toward-china/articleshow/123367881.cms,2025-08-18T15:12:23Z,"it may be another case of the adage: the enemy of my enemy is my friend.either way, it has come as a welcome surprise for china to see its top global rival, the united states, pick a fight with beiji… [+6866 chars]",0.3541088,2025-08-18 15:12:23+00:00,True,False
India,Slickdeals.net,serra | Staff,rt phoenix to new delhi india $635 airfares on american airlines be (travel september 2025) (0 replies),"American Airlines and Expedia have round trip airfares travelling from Phoenix (PHX) to New Delhi India (DEL) for $635, making 1 and/or 2 stop both ways, depending on the flight you choose.  I have 2",https://slickdeals.net/f/18538021-rt-phoenix-to-new-delhi-india-635-airfares-on-american-airlines-be-travel-september-2025,2025-08-18T15:09:58Z,"this collaborative space allows users to contribute additional information, tips, and insights to enhance the original deal post. feel free to share your knowledge and help fellow shoppers make infor… [+26 chars]",0.08782224,2025-08-18 15:09:58+00:00,True,True
India,Biztoc.com,bloomberg.com,india’s deepest tax cut plan in years to spur automobile demand,,https://biztoc.com/x/8229f248d56841b0,2025-08-18T15:07:13Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;why are novo nordisk shares rising today? { window.open(this.href, '_blank'); }, 200); return false;""&gt;what impact will msnbc's rebran… [+749 chars]",0.020420987,2025-08-18 15:07:13+00:00,True,True
India,BusinessLine,TE Raja Simhan,"we are not dependent on heavy trucks alone and diversified into other businesses, says ashok leyland chairman","Ashok Leyland unaffected by US tariffs, Chairman Dheeraj Hinduja optimistic for resolution, as told to businessline.",https://www.thehindubusinessline.com/companies/we-are-not-dependent-on-heavy-trucks-alone-and-diversified-into-other-businesses-says-ashok-leyland-chairman/article69947866.ece,2025-08-18T14:45:14Z,"as ashok leyland reported a 20 per cent rise in net profit on record commercial vehicle sales and tightening of costs, the companys chairman dheeraj hinduja told businessline that they have seen broa… [+2714 chars]",0.3523164,2025-08-18 14:45:14+00:00,True,False
India,Rediff.com,sports@rediff.co.in (Aadharsh A.V.),supreme court agrees to intervene in isl impasse,The Supreme Court on Monday agreed to hear on August 22 a matter involving a row between the All India Football Federation (AIFF) and Football Sports Development Limited (FSDL) over the fate of 11 Indian Super League (ISL) clubs due to the non-renewal of thei…,https://www.rediff.com/sports/report/supreme-court-agrees-to-intervene-in-isl-impasse/20250818.htm,2025-08-18T14:40:36Z,"a bench of justices p s narasimha and a s chandurkar agreed to hear the plea after amicus curiae and senior advocate gopal sankaranarayanan submitted that during the tenure of the contract, fsdl has … [+4609 chars]",0.33579898,2025-08-18 14:40:36+00:00,True,False
India elections,Nakedcapitalism.com,Conor Gallagher,links 8/18/2025,"Our daily links, including US spin on Alaska Summit, toxic wildfires, US blocks medical care for Gaza children, and why did Hollywood stop making comedies?",https://www.nakedcapitalism.com/2025/08/links-8-18-2025.html,2025-08-18T10:55:58Z,"fans say costcos new sparkling protein drink is revolutionary delish and just like that, the ceo of genius gourmet, the maker of the “revolutionary” sparkling protein water just deleted his linkedin… [+10307 chars]",0.24325547,2025-08-18 10:55:58+00:00,True,False
India elections,Rediff.com,normag@rediff.co.in (Norma Godinho),sports bill bats for fresh faces in federations,"'In consultations, several stakeholders, including athlete representatives and smaller federations, highlighted that overly restrictive eligibility rules tended to entrench incumbents and limit opportunities for fresh leadership.'",https://www.rediff.com/sports/report/sports-bill-relaxes-rules-to-allow-fresh-faces-in-federations/20250818.htm,2025-08-18T08:05:16Z,"'in consultations, several stakeholders, including athlete representatives and smaller federations, highlighted that overly restrictive eligibility rules tended to entrench incumbents and limit oppor… [+3595 chars]",0.42562622,2025-08-18 08:05:16+00:00,True,False
India elections,CounterPunch,John Feffer,the geopolitics of the “great man”,The Trump administration is currently attempting to rewrite American history by whitewashing the country’s negative legacy and scrubbing out references to anything connected to multiculturalism or diversity. Gone is Harvey Milk’s name from a Navy ship and Bea…,https://www.counterpunch.org/2025/08/18/the-geopolitics-of-the-great-man/,2025-08-18T05:58:53Z,the trump administration is currently attempting to rewrite american history by whitewashing the countrys negative legacy and scrubbing out references to anything connected to multiculturalism or div… [+10522 chars],0.37571222,2025-08-18 05:58:53+00:00,True,False
India elections,The Times of India,Akhilesh Kumar Singh,vice-presidential elections: maharashtra governor radhakrishnan is nda's pick; india bloc likely discuss its candidate today,C P Radhakrishnan is likely to become India's next Vice-President. The BJP parliamentary board has approved his name. He is a former Lok Sabha MP from Coimbatore. The INDIA bloc intends to field a candidate. NDA's strength in parliament makes Radhakrishnan's …,https://timesofindia.indiatimes.com/india/vice-presidential-elections-maharashtra-governor-radhakrishnan-is-ndas-pick-india-bloc-likely-discuss-its-candidate-in-todays-meeting/articleshow/123352324.cms,2025-08-17T23:48:39Z,"how to sow waterfall tomatoes for balcony right now, to harvest in winters",0.035586543,2025-08-17 23:48:39+00:00,True,True
India elections,Crooksandliars.com,Chris capper Liebenthal,trump: putin told me that the big lie is true!,"After the Orange Sphincter rolled over and did other good boy tricks for his best friend after Jeffrey Epstein, Russian President Vladimir Putin, he went on air with Sean Hannity to repeat the propaganda Putin wanted him to say before he forgot it. Although i…",https://crooksandliars.com/2025/08/trump-putin-told-me-big-lie-true,2025-08-17T18:53:23Z,"after the orange sphincter rolled over and did other good boy tricks for his best friend after jeffrey epstein, russian president vladimir putin, he went on air with sean hannity to repeat the propag… [+2311 chars]",0.38570327,2025-08-17 18:53:23+00:00,True,False
India elections,Khabarhub.com,Khabarhub,today’s news in a nutshell,"KATHMANDU: Khabarhub brings you a glimpse of major developments of the day in Nepal, including politics, business/economy, sports, entertainment, and more. PM Oli receives invitation for India visit Prime Minister KP Sharma Oli has been officially invited for…",https://english.khabarhub.com/2025/17/491406/,2025-08-17T16:15:45Z,"kathmandu: khabarhub brings you a glimpse of major developments of the day in nepal, including politics, business/economy, sports, entertainment, and more. pm oli receives invitation for india visit… [+14727 chars]",0.22156113,2025-08-17 16:15:45+00:00,True,False
India elections,Ndtvprofit.com,PTI,cec says some parties spreading 'misinformation',"The electoral roll revision is aimed at removing all shortcomings in voter lists and it is a matter of grave concern that some parties are spreading misinformation about it and ""firing from the Election Commission’s shoulder"", CEC Gynaesh Kumar said on Sunday…",https://www.ndtvprofit.com/elections/cec-defends-sir-says-some-parties-spreading-misinformation-firing-from-ecs-shoulder,2025-08-17T12:02:17Z,"the electoral roll revision is aimed at removing all shortcomings in voter lists and it is a matter of grave concern that some parties are spreading misinformation about it and ""firing from the elect… [+2832 chars]",0.43540707,2025-08-17 12:02:17+00:00,True,False
India elections,Fpif.org,Ameer Al-Auqaili,beware men like bukele and trump trying to bury our democracies,"Democracy in El Salvador crossed a critical threshold at the end of July. The country’s Legislative Assembly, dominated by President Nayib Bukele’s party, passed sweeping constitutional changes that day: presidential term limits were abolished, presidential t…",https://fpif.org/how-democracies-fade-and-why-america-should-pay-attention/,2025-08-17T11:28:02Z,"democracy in el salvador crossed a critical threshold at the end of july. the countrys legislative assembly, dominated by president nayib bukeles party, passed sweeping constitutional changes that da… [+8347 chars]",0.23578103,2025-08-17 11:28:02+00:00,True,False
India elections,The Times of India,ET Online,maharashtra sec asks eci to delay voter roll revision until after local body elections,Maharashtra State Election Commission seeks postponement of electoral roll revision. The request is to the Election Commission of India. Staff shortage and upcoming local body elections are the reasons. Local body polls across Maharashtra are pending. The int…,https://economictimes.indiatimes.com/news/india/maharashtra-sec-asks-eci-to-delay-voter-roll-revision-until-after-local-body-elections/articleshow/123343391.cms,2025-08-17T07:05:16Z,"investment ideas grow your wealth with stock ideas &amp; sectoral trends. stock reports plus buy low &amp; sell high with access to stock score, upside potential &amp; more. bigbull portfolio g… [+439 chars]",-0.10903674,2025-08-17 07:05:16+00:00,True,True
India elections,The Times of India,Jatin Takkar,election commission flags key hurdles to creating a common electoral roll,"The Election Commission of India (ECI) has informed a parliamentary panel about the prerequisites for a common electoral roll, including a uniform qualifying date and standardized roll preparation. The ECI is also considering amendments related to linking Aad…",https://economictimes.indiatimes.com/news/politics-and-nation/election-commission-flags-key-hurdles-to-creating-a-common-electoral-roll/articleshow/123337011.cms,2025-08-16T17:30:09Z,"new delhi: a uniform qualifying date, a standardised system of preparing electoral rolls by states, and synchronising delimitation of assembly constituencies with panchayats and municipal wards are s… [+2640 chars]",0.3064898,2025-08-16 17:30:09+00:00,True,False
India elections,The Times of India,PTI,aap's student wing to back deserving du candidates lacking funds for union polls,India News: Aam Aadmi Party's (AAP) youth wing on Friday announced to support Delhi University students wishing to contest union elections but unable to afford th.,https://timesofindia.indiatimes.com/india/aaps-student-wing-to-back-deserving-du-candidates-lacking-funds-for-union-polls/articleshow/123328710.cms,2025-08-16T03:37:56Z,"sidharth malhotra's fitness mantra is all about workout, diet and discipline",0.06726884,2025-08-16 03:37:56+00:00,True,True
India elections,Thenation.com,"RootsAction, The American Committee for US-Russia Accord",presidents trump and putin must seize the moment in alaska,"RootsAction, The American Committee for US-Russia Accord



The war in Ukraine is a regional security and humanitarian tragedy, but regarding nuclear weapons, Washington and Moscow stand to benefit from working together.




The post Presidents Trump and Pu…",https://www.thenation.com/article/world/trump-putin-ukraine-russia-war-diplomacy/,2025-08-15T09:30:00Z,"the war in ukraine is a regional security and humanitarian tragedy, but regarding nuclear weapons, washington and moscow stand to benefit from working together. ad policy donald trump walks with vl… [+4936 chars]",0.42750406,2025-08-15 09:30:00+00:00,True,False
India elections,Nakedcapitalism.com,Curro Jimenez,"in latin america, the us is showing what the future world-order might look like","The rules-based order is giving way to one of 'sphere of influence,' and in Latin America the U.S. is showing what could look like one",https://www.nakedcapitalism.com/2025/08/in-latin-america-the-us-is-showing-what-the-future-world-order-might-look-like.html,2025-08-14T18:00:56Z,"gustavo petro, colombia’s president, has called for an emergency meeting of latin american countries to respond to a threat by the united states. he is referring to the executive order supposedly sig… [+7497 chars]",0.43331748,2025-08-14 18:00:56+00:00,True,False
India elections,Newsweek,Miles P. J. Windsor,it's time to restore american leadership on international religious freedom | opinion,There are both humanitarian and deeply strategic reasons for prioritizing international religious freedom in foreign policy.,https://www.newsweek.com/its-time-restore-american-leadership-international-religious-freedom-opinion-2112599,2025-08-14T10:00:01Z,"in february, following president donald trump's inauguration, i was in a packed international religious freedom (irf) summit auditorium when vice president jd vance gave an speech, describing irf as … [+6175 chars]",0.38622755,2025-08-14 10:00:01+00:00,True,False
India elections,The Times of India,Diksha Tripathy,born before india’s independence: 7 desi brands that we keep on loving,"India Independence Day 2025: From humble beginnings before India's independence to navigating the complexities of globalization, several iconic brands have become deeply ingrained in the nation's collective memory. Boroline, Rooh Afza, Keventers, Parle-G, Cip…",https://economictimes.indiatimes.com/industry/cons-products/fmcg/india-independence-2025-boroline-vadilal-rooh-afza-godrej-cipla-parle-g-born-before-indias-independence-7-desi-brands-that-we-keep-on-loving/articleshow/123300633.cms,2025-08-14T09:28:57Z,"indias journey since 1947 has been nothing short of a transformation. however, throughout these rapid changes, globalisation, opening of new markets and the arrival of shiny new names, there are cert… [+9551 chars]",0.4152601,2025-08-14 09:28:57+00:00,True,False
India elections,The Times of India,Riya Sharma,"sensex and nifty ripe for a short-term rebound, says jefferies, picks 8 stocks","Indian stocks may witness a short-lived rebound driven by robust domestic buying, strong September earnings, and easing trade tensions, though sustainability concerns remain.",https://economictimes.indiatimes.com/markets/stocks/news/sensex-and-nifty-ripe-for-a-short-term-rebound-says-jefferies-picks-8-stocks/articleshow/123300709.cms,2025-08-14T09:21:21Z,"indian equities may be primed for a short-lived rally after a year of steep underperformance against emerging-market peers, jefferies said, citing improved domestic inflows, a likely september-quarte… [+2528 chars]",0.25806123,2025-08-14 09:21:21+00:00,True,False
India elections,The Times of India,PTI,"give proof, don't use dirty phrases like 'vote chori': ec",The Election Commission addressed Rahul Gandhi's claims of voter fraud. It refuted allegations of 'vote chori'. The EC urged Gandhi to provide concrete evidence. They asked for affidavits instead of broad accusations. The commission defended the integrity of …,https://economictimes.indiatimes.com/news/india/give-proof-dont-use-dirty-phrases-like-vote-chori-ec/articleshow/123298136.cms,2025-08-14T07:07:07Z,"amid relentless attacks by congress leader rahul gandhi over alleged voter data fudging, the election commission on thursday said instead of creating false narrative by using ""dirty phrases"" like 'vo… [+1066 chars]",0.41601408,2025-08-14 07:07:07+00:00,True,False
India elections,Foreign Policy,Michael Kugelman,is this modi’s moment of reckoning?,"From Trump’s tariffs to domestic political headaches, challenges converge for the Indian leader.",http://foreignpolicy.com/2025/08/13/modi-moment-reckoning-trump-tariffs-pakistan-conflict/,2025-08-13T21:37:42Z,"welcome to foreign policys south asia brief. the highlights this week: indian prime minister narendra modi faces down multiple challenges at once as the united states threatens high tariffs, former … [+9712 chars]",0.38477,2025-08-13 21:37:42+00:00,True,False
India elections,The Times of India,Anubhuti Vishnoi,"petitioners, poll panel invoke same case to back opposing stands during ongoing sir debate in sc","The Supreme Court is currently hearing arguments in the SIR debate, with both the Election Commission and petitioners citing the 1995 Lal Babu Hussein case as justification. The petitioners argue that the EC's current stance contradicts the precedent set in L…",https://economictimes.indiatimes.com/news/politics-and-nation/petitioners-poll-panel-invoke-same-case-to-back-opposing-stands-during-ongoing-sir-debate-in-sc/articleshow/123288728.cms,2025-08-13T18:49:49Z,new delhi: three writ petitions filed from erstwhile bombay and delhi in 1994 in the supreme court challenging the electoral registration officer's (ero) powers to exclude a person's name from the el… [+3943 chars],0.37789536,2025-08-13 18:49:49+00:00,True,False
India elections,Rediff.com,normag@rediff.co.in (Norma Godinho),'this act will ensure that our athletes are clean',"The legislation sets clear expectations for National Sports Federations and the Indian Olympic Association, ensuring mechanisms for fair elections, financial openness, and inclusive representation.",https://www.rediff.com/sports/report/this-act-will-ensure-that-our-athletes-are-clean/20250813.htm,2025-08-13T05:52:55Z,image: all india football federation president kalyan chaubey. photograph: micha walusza/fide all india football federation (aiff) president kalyan chaubey congratulated union sports minister mansu… [+2579 chars],0.14338358,2025-08-13 05:52:55+00:00,True,False
India elections,Thehillstimes.in,The Hills Times,bihar sir row a trust deficit issue: sc,"NEW DELHI, Aug 12: The Supreme Court on Tuesday said including or excluding citizens and non-citizens from electoral rolls was within Election Commission of India’s remit as it called the Bihar special intensive revision (SIR) row “largely a trust deficit iss…",https://thehillstimes.in/national/bihar-sir-row-a-trust-deficit-issue-sc,2025-08-12T23:05:00Z,"new delhi, aug 12: the supreme court on tuesday said including or excluding citizens and non-citizens from electoral rolls was within election commission of indias remit as it called the bihar specia… [+5263 chars]",0.29471764,2025-08-12 23:05:00+00:00,True,False
India elections,The Times of India,TNN,jpc examining 2 bills on onoe gets extension till winter session,India News: NEW DELHI: The joint parliamentary committee examining two bills to implement the system of simultaneously holding Lok Sabha and assembly elections wa.,https://timesofindia.indiatimes.com/india/jpc-examining-2-bills-on-onoe-gets-extension-till-winter-session/articleshow/123266641.cms,2025-08-12T21:00:56Z,"home, away from home: these 7 species of fish have mastered life on land",-0.0009815209,2025-08-12 21:00:56+00:00,True,True
India elections,The Times of India,Jayatri Nag,abhishek banerjee targets pm modi over electoral roll,"Trinamool Congress MP Abhishek Banerjee demanded the resignation of PM Narendra Modi and his cabinet, along with the dissolution of the Lok Sabha. This call for fresh elections arises if the Election Commission of India acknowledges flaws in the electoral rol…",https://economictimes.indiatimes.com/news/politics-and-nation/abhishek-banerjee-targets-pm-modi-over-electoral-roll/articleshow/123265822.cms,2025-08-12T18:58:42Z,"investment ideas grow your wealth with stock ideas &amp; sectoral trends. stock reports plus buy low &amp; sell high with access to stock score, upside potential &amp; more. bigbull portfolio g… [+439 chars]",0.017313495,2025-08-12 18:58:42+00:00,True,True
India elections,The Times of India,PTI,"shah, sonia, kharge vote in keenly-contested constitution club election","Key political figures, including Amit Shah and Sonia Gandhi, participated in the Constitution Club of India elections, where Rajiv Pratap Rudy faced a strong challenge from Sanjeev Balyan for a crucial position.",https://timesofindia.indiatimes.com/india/shah-sonia-kharge-vote-in-keenly-contested-constitution-club-election/articleshow/123262990.cms,2025-08-12T17:07:43Z,"home, away from home: these 7 species of fish have mastered life on land",-0.032446265,2025-08-12 17:07:43+00:00,True,True
